file	diff between sums across all n-grams	% suicide 1-grams	% suicide 2-grams	% suicide 3-grams	% suicide 4-grams	% suicide 5-grams	% suicide 6-grams	% non-suicide 1-grams	% non-suicide 2-grams	% non-suicide 3-grams	% non-suicide 4-grams	% non-suicide 5-grams	% non-suicide 6-grams	diff for 1-gram %s	diff for 2-gram %s	diff for 3-gram %s	diff for 4-gram %s	diff for 5-gram %s	diff for 6-gram %s	average for all suicide n-gram %s	average for all non-suicide n-gram %s	diff between n-gram % averages
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.29.txt	-0.0985081406	0.0541516245	0.0560271647	0.0313901345	0.0072674419	0.0014224751	0	0.0577617329	0.1137521222	0.0627802691	0.011627907	0.0028449502	0	-0.0036101083	-0.0577249576	-0.0313901345	-0.0043604651	-0.0014224751	0	0.0250431401	0.0414611636	-0.0164180234
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.3.txt	0.0113851785	0.0761904762	0.0726256983	0.0303030303	0.0195121951	0.0144927536	0.0048309179	0.0571428571	0.0893854749	0.0454545455	0.0097560976	0.0048309179	0	0.019047619	-0.0167597765	-0.0151515152	0.0097560976	0.0096618357	0.0048309179	0.0363258452	0.0344283155	0.0018975298
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.30.txt	0.0433814587	0.0434782609	0.0890688259	0.0722021661	0.027972028	0.0068027211	0	0.0144927536	0.0931174089	0.0505415162	0.0244755245	0.0102040816	0.0033112583	0.0289855072	-0.004048583	0.0216606498	0.0034965035	-0.0034013605	-0.0033112583	0.039920667	0.0326904239	0.0072302431
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.31.txt	-0.0591064686	0.0344827586	0.0735294118	0.0202702703	0.0063694268	0	0	0.0114942529	0.0955882353	0.0675675676	0.0191082803	0	0	0.0229885057	-0.0220588235	-0.0472972973	-0.0127388535	0	0	0.0224419779	0.032293056	-0.0098510781
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.32.txt	-0.1235797185	0.0469208211	0.0599250936	0.0240334378	0.003992016	0	0	0.073313783	0.1260923845	0.0480668757	0.0109780439	0	0	-0.0263929619	-0.0661672909	-0.0240334378	-0.0069860279	0	0	0.0224785614	0.0430751812	-0.0205966198
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.33.txt	-0.1165925099	0.0317460317	0.0401606426	0.0535714286	0.0283687943	0.0035460993	0	0.0317460317	0.156626506	0.0714285714	0.0141843972	0	0	0	-0.1164658635	-0.0178571429	0.0141843972	0.0035460993	0	0.0262321661	0.0456642511	-0.019432085
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.34.txt	-0.0045542025	0.046875	0.0840108401	0.0367647059	0.0071258907	0	0	0.0572916667	0.0731707317	0.0441176471	0.0047505938	0	0	-0.0104166667	0.0108401084	-0.0073529412	0.0023752969	0	0	0.0291294061	0.0298884399	-0.0007590338
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.35.txt	-0.1744277217	0.0222222222	0.0424242424	0.0476190476	0.0101522843	0	0	0.0666666667	0.1212121212	0.0687830688	0.0253807107	0.0099009901	0.0049019608	-0.0444444444	-0.0787878788	-0.0211640212	-0.0152284264	-0.0099009901	-0.0049019608	0.0204029661	0.049474253	-0.0290712869
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.36.txt	-0.1309506426	0.03125	0.0596590909	0.0303797468	0.0073170732	0.0024096386	0	0.0572916667	0.1051136364	0.0607594937	0.0219512195	0.0144578313	0.0023923445	-0.0260416667	-0.0454545455	-0.0303797468	-0.0146341463	-0.0120481928	-0.0023923445	0.0218359249	0.043661032	-0.0218251071
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.37.txt	0.0803987668	0.0235294118	0.1287878788	0.0689655172	0.0196078431	0.0063694268	0	0.0352941176	0.0909090909	0.0275862069	0.0130718954	0	0	-0.0117647059	0.0378787879	0.0413793103	0.0065359477	0.0063694268	0	0.0412100129	0.0278102185	0.0133997945
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.38.txt	-0.2678455459	0.02	0.0638297872	0.0285714286	0.0134529148	0.0041666667	0	0.08	0.1489361702	0.1285714286	0.0403587444	0	0	-0.06	-0.085106383	-0.1	-0.0269058296	0.0041666667	0	0.0216701329	0.0663110572	-0.0446409243
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.39.txt	-0.0323518405	0.05	0.0569948187	0.0144927536	0	0	0	0.0583333333	0.0569948187	0.0338164251	0.0046948357	0	0	-0.0083333333	0	-0.0193236715	-0.0046948357	0	0	0.0202479287	0.0256399021	-0.0053919734
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.4.txt	-0.0057559004	0.0787037037	0.0474934037	0.0093676815	0	0	0	0.0555555556	0.0765171504	0.0070257611	0.0022222222	0	0	0.0231481481	-0.0290237467	0.0023419204	-0.0022222222	0	0	0.0225941315	0.0235534482	-0.0009593167
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.40.txt	-0.1019364148	0.0112359551	0.041958042	0.0484848485	0.0055248619	0	0	0.0224719101	0.0979020979	0.0666666667	0.0220994475	0	0	-0.0112359551	-0.0559440559	-0.0181818182	-0.0165745856	0	0	0.0178672846	0.034856687	-0.0169894025
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.41.txt	-0.2482543597	0.0168067227	0.037037037	0.0120967742	0	0	0	0.0588235294	0.0925925926	0.1088709677	0.0463320463	0.0075757576	0	-0.0420168067	-0.0555555556	-0.0967741935	-0.0463320463	-0.0075757576	0	0.010990089	0.0523658156	-0.0413757266
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.42.txt	-0.1300659703	0.0419354839	0.0676589986	0.0410958904	0.0043715847	0	0	0.1	0.1163734777	0.0502283105	0.0142076503	0.0032397408	0.0010787487	-0.0580645161	-0.048714479	-0.0091324201	-0.0098360656	-0.0032397408	-0.0010787487	0.0258436596	0.0475213213	-0.0216776617
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.43.txt	0.0306690375	0.091954023	0.0694006309	0.0289017341	0.0140056022	0.0054794521	0.0027100271	0.0574712644	0.072555205	0.0433526012	0.0084033613	0	0	0.0344827586	-0.0031545741	-0.0144508671	0.0056022409	0.0054794521	0.0027100271	0.0354085782	0.030297072	0.0051115062
bob_dylan.txt.tkzd.txt.POStagged.txt.lem.44.txt	-0.0189155754	0.0434782609	0.0784313725	0.015503876	0	0	0	0.0579710145	0.0728291317	0.015503876	0.0100250627	0	0	-0.0144927536	0.0056022409	0	-0.0100250627	0	0	0.0229022516	0.0260548475	-0.0031525959
